segment,company_name,parent_company,hq_city,hq_state,hq_country,year_founded,ownership,primary_specialty,secondary_lines,glass_types,frame_materials,market_segment,custom_capabilities,max_dimensions,moq,num_plants,plant_locations,typical_lead_time,trade_assoc_memberships,product_certifications,years_in_business,warranty_terms,notable_projects,pricing_tier,public_price_list,sales_model,quote_turnaround,main_phone,sales_email,cs_email,hq_address,website,contact_form_url,accepting_new_customers,preferred_contact_method,response_time_reputation,linkedin_url,linkedin_followers,linkedin_last_post_recency,facebook_url,instagram_url,youtube_url,twitter_url,recent_trade_show,ceo_president,vp_sales_or_commercial,red_flags
architectural_glass,United Plate Glass Company,not available,Butler,PA,USA,1963,private,architectural glass fabrication,insulated glass;tempered;laminated;mirror;spandrel;fire-rated;architectural aluminum,float;tempered;laminated;insulated;spandrel;fire-rated;mirror;tinted,aluminum,commercial;residential;architectural,custom fabrication and edging,not available,not available,3,Butler PA;Lincolnton NC;Frederick MD,not available,not available,SGCC;IGCC;ASTM C1036;ASTM C1048;ANSI Z97.1;CPSC 16 CFR 1201,62,not available,not available,mid,no,direct sales,not available,724-282-2611,not available,not available,"108 Grundman Drive, Butler, PA 16001",https://www.unitedplateglass.com,https://www.unitedplateglass.com/contactpa.html,yes,phone,not available,https://www.linkedin.com/company/united-plate-glass-company,not available,not available,https://www.facebook.com/WeAreUPG/,not available,not available,not available,not available,Mike Cully,Joffy Thompson,none identified
architectural_glass,Archetype Glass,not available,Yoe,PA,USA,1999,private,decorative and custom architectural glass,laminated glass;back-painted;digital print;mirror,laminated;tempered;back-painted;decorative;mirror,not available,commercial;architectural;interior design,custom decorative and laminated fabrication,not available,not available,1,Yoe PA,not available,not available,not available,26,not available,not available,premium,no,direct sales,not available,717-244-5240,not available,not available,"180 S Orchard St, Yoe, PA 17313",https://www.archetypeglass.com,https://www.archetypeglass.com/contact/,yes,phone,not available,not available,not available,not available,not available,https://www.instagram.com/archetypeglass/,not available,not available,not available,Paul Weber,not available,none identified
architectural_glass,William Penn Performance Glass,not available,York,PA,USA,2011,private,architectural glass fabrication,tempered;laminated;back-painted;decorative,tempered;laminated;back-painted;decorative,not available,commercial;architectural;decorative,in-house temper laminate and back paint,not available,not available,1,York PA,not available,not available,not available,15,not available,not available,mid,no,direct sales,not available,not available,not available,not available,"3655 Board Rd, York, PA 17406",https://www.willpennglass.com,not available,yes,not available,not available,https://www.linkedin.com/company/william-penn-performance-glass-inc,not available,not available,https://www.facebook.com/WilliamPennGlass/,not available,not available,not available,not available,not available,not available,none identified
architectural_glass,Pennsylvania Insulating Glass,not available,Lewistown,PA,USA,2004,private,insulated glass fabrication,laminated;tempered;custom IGU,insulated;laminated;tempered,not available,commercial;residential,custom IGU production,not available,not available,1,Lewistown PA,not available,not available,not available,22,not available,not available,mid,no,direct sales,not available,717-242-5040,admin@pennsylvaniaig.com,admin@pennsylvaniaig.com,"6395 SR 103 North Bldg 62, Lewistown, PA 17044",https://www.pennsylvaniaig.com,https://www.pennsylvaniaig.com/contact,yes,email,not available,not available,not available,not available,not available,not available,not available,not available,not available,Barry Wilkins,not available,none identified
architectural_glass,American Precision Glass Corp,not available,Duryea,PA,USA,not available,private,custom precision glass fabrication,flat glass fabrication;permanent marking;custom shapes,flat;custom-shapes;cut-glass,not available,commercial;industrial;OEM,custom fabrication and glass marking,not available,not available,1,Duryea PA,not available,not available,not available,not available,not available,not available,mid,no,direct sales,not available,570-457-9664,not available,not available,"602 Main St, Duryea, PA 18642",https://www.apgcorp.com,not available,yes,phone,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
architectural_glass,Kopp Glass,not available,Pittsburgh,PA,USA,1926,private,specialty technical glass manufacturing,filter glass;optical;custom molded;UV/IR/NVIS,specialty;filter;molded;optical;UV;IR,not available,industrial;aviation;technical;custom,custom molded specialty glass,not available,not available,1,Pittsburgh PA,not available,not available,ISO 9001:2015,100,not available,airport lighting;aviation;NVIS aircraft lighting,premium,no,direct sales,not available,412-271-0190,not available,not available,"2108 Palmer Street, Pittsburgh, PA 15218",https://www.koppglass.com,https://www.koppglass.com/contact,yes,phone,not available,https://www.linkedin.com/company/kopp-glass-inc,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
architectural_glass,Glenny Glass Company,not available,Milford,OH,USA,1851,private,architectural glass fabrication,tempered;laminated;insulated;shower doors;decorative,tempered;laminated;insulated;custom;decorative,not available,commercial;OEM;residential,tempering;CNC cutting;polishing;beveling,not available,not available,2,Milford OH;Milford OH (Decorative Division),not available,NGA,not available,175,not available,not available,mid,no,direct sales,not available,513-489-2233,not available,not available,"209 Castlebury Ct, Milford, OH 45150",https://www.glennyglass.com,https://www.glennyglass.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/glenny-glass-company,not available,not available,not available,not available,not available,not available,not available,R. Braxton Smith,not available,none identified
architectural_glass,Complete Line Glass,not available,San Antonio,TX,USA,1984,private family-owned,insulated glass units (IGUs),tempered glass;laminated glass;flat glass;mirrors;architectural metal,float;tempered;laminated;IGU;mirror,aluminum,commercial;residential,custom IGU and tempered fabrication,not available,not available,3,San Antonio TX;Houston TX;Dallas-Fort Worth TX,not available,not available,not available,40,not available,not available,mid,no,direct and distribution,not available,210-651-9873,not available,not available,"18740 Goll St, San Antonio, TX 78266",http://www.completelineglass.com/,http://www.completelineglass.com/contact/,yes,phone,not available,https://www.linkedin.com/company/complete-line-glass-inc,not available,not available,https://www.facebook.com/CLGFabricators/,not available,not available,not available,not available,not available,Trey Morris,none identified
architectural_glass,Innovative Glass Products,not available,Carrollton,TX,USA,2020,private,insulated glass units,tempered glass;laminated glass;coated low-E;float glass,float;tempered;laminated;IGU;coated low-E,aluminum,commercial;residential,custom IG and tempering,not available,not available,1,Carrollton TX,not available,IGCC;SGCC,not available,5,not available,not available,mid,no,direct,not available,469-726-2662,not available,not available,"1430 Bradley Lane #102, Carrollton, TX 75007",https://www.innovativeglassproducts.com/,https://www.innovativeglassproducts.com/contact-us/,yes,phone,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
architectural_glass,PRL Glass Systems,not available,City of Industry,CA,USA,1989,private family-owned (MBE certified),architectural glass and aluminum fabrication,tempered;laminated;IGU;bullet-resistant;curtain walls;storefront systems;shower doors;handrails;all-glass entrance doors,float;tempered;laminated;IGU;bullet-resistant;decorative,aluminum;all-glass,commercial;residential,tempering;laminating;insulating;bullet-resistant fabrication;custom aluminum,not available,not available,4,City of Industry CA,fast lead-times,MBE,MBE certified,37,not available,not available,mid,no,direct,not available,800-433-7044,not available,not available,"13644 Nelson Ave, City of Industry, CA 91746",https://prlglass.com/,https://prlglass.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/prl-glass-and-aluminum-systems,not available,not available,https://www.facebook.com/people/PRL-Glass-Systems-Aluminum/,https://www.instagram.com/prlglassandaluminum/,https://www.youtube.com/user/PRLGlassSystems,https://x.com/Prlglass,not available,David Landeros,not available,none identified
architectural_glass,Glassfab Tempering Services,not available,Tracy,CA,USA,2006,private,heat-treated and insulated glass fabrication,laminated;decorative;digital print;Solarfab BIPV;hardware;bent-tempered,float;tempered;laminated;IGU;decorative;BIPV;bent-tempered,not available,commercial;residential,tempering;insulating;laminating;digital printing;solar BIPV;bent-tempered,not available,not available,4,Tracy CA;Sparks NV,not available,NGA;IGCC;SGCC,IGCC;SGCC,19,not available,not available,mid,no,direct,not available,800-490-3860,info@glassfabusa.com,info@glassfabusa.com,"8690 W Linne Road, Tracy, CA 95304",https://www.glassfabusa.com/,https://www.glassfabusa.com/contact/,yes,phone,not available,https://www.linkedin.com/company/glassfab-tempering-services/,not available,not available,not available,not available,not available,not available,not available,Rob Gardner Black,Patrick Tuttle,none identified
architectural_glass,Brick Glass,not available,Houston,TX,USA,2018,private family-owned,custom glass fabrication,insulated units;laminated;back-painted;bullet-resistant;digitally painted ceramic;cabinet glass;glass flooring;railing systems;switchable privacy glass,float;tempered;laminated;IGU;bullet-resistant;decorative;back-painted;switchable,not available,commercial;residential,custom shower glass;commercial storefront glass;digital ceramic printing,270000 sq ft facility,not available,1,Houston TX,2-day turnaround on most products,not available,not available,8,not available,not available,mid,no,direct,not available,832-590-6499,not available,not available,"9700 W Gulf Bank Rd, Houston, TX 77040",https://www.brickwholesaleglass.com/,https://www.brickwholesaleglass.com/contact-us,yes,phone,not available,not available,not available,not available,https://www.facebook.com/BrickGlassLLC/,not available,not available,not available,not available,not available,not available,none identified
architectural_glass,A3 Glass Fabricator,not available,Houston,TX,USA,not available,private,flat glass fabrication,tempered;laminated;insulated;sandblasted;back-painted;coated;tinted,float;tempered;laminated;IGU;low-E;decorative;back-painted,not available,commercial;residential,tempering;laminating;insulating;automated IG line,not available,not available,1,Houston TX,not available,IGCC,Vitro certified;Guardian ShowerGuard certified,10,not available,not available,mid,no,direct,not available,281-955-0971,sales@a3glassfabricator.com,sales@a3glassfabricator.com,"13021 Windfern Rd, Houston, TX 77064",https://www.a3glassfabricator.com/,https://www.a3glassfabricator.com/contact/,yes,phone,not available,https://www.linkedin.com/company/a3-glass-fabricator,not available,not available,https://www.facebook.com/a3glassfabricator/,https://www.instagram.com/a3glassfabricator/,not available,not available,not available,not available,not available,none identified
architectural_glass,Custom Glass Products Inc,not available,Schofield,WI,USA,1971,private,architectural glass fabricator,insulated;tempered;laminated;spandrel,tempered;laminated;IGU;spandrel;patterned;fire-rated;ceramic frit,not available,commercial;OEM;residential,custom IG and spandrel fabrication,not available,not available,2,Schofield WI;Salisbury NC,not available,not available,IGCC;SGCC,55,not available,not available,mid,no,direct,not available,715-359-2252,not available,not available,"7515 Venture Circle, Schofield, WI 54476",https://www.customglassproductswi.com,https://www.customglassproductswi.com/contact,yes,phone,not available,https://www.linkedin.com/company/custom-glass-products,not available,not available,https://www.facebook.com/CGPGlass/,not available,not available,not available,not available,Eric Reeder,not available,none identified
architectural_glass,Torstenson Glass LLC,not available,Morton Grove,IL,USA,1889,private (Bounds Equity Partners),flat glass distributor and fabricator,fire-rated;mirrors;bullet-resistant;bird-safe;patterned;X-ray glass,laminated;fire-rated;back-painted;textured;wire;mirror;bullet-resistant,not available,commercial;institutional;OEM,beveling;polishing;radius corners;custom cutouts,not available,not available,1,Morton Grove IL,not available,not available,not available,137,not available,not available,mid,no,direct,not available,773-528-2225,not available,not available,"8270 Austin Ave, Morton Grove, IL 60053",https://tglass.com,https://tglass.com/contact/,yes,phone,not available,https://www.linkedin.com/company/torstenson-glass-llc,not available,not available,not available,not available,not available,not available,not available,Randall Coe,Timothy Warren,none identified
architectural_glass,Sinclair Glass Inc,not available,Hartford City,IN,USA,1950,private (Mair family),custom glass fabricator,bent glass;curved glass;antique seedy glass;fused glass,tempered;laminated;curved;patterned;colored;antique,not available,architectural;commercial;industrial;OEM,bent glass;screen printing;sandblasting;water jet cutting;edgework,not available,not available,1,Hartford City IN,not available,not available,not available,76,not available,not available,mid,no,direct,not available,765-348-3100,not available,not available,"105 N Wabash Ave, Hartford City, IN 47348",https://sinclairglass.com,https://sinclairglass.com/contact/,yes,phone,not available,https://www.linkedin.com/company/sinclair-glass,24,not available,not available,not available,not available,not available,not available,Andrew Mair,not available,none identified
architectural_glass,Aldora Aluminum and Glass Products,not available,Coral Springs,FL,USA,2011,private,architectural glass and aluminum fabrication,storefronts;curtain walls;shower doors;impact windows;custom interior glass,tempered;laminated;fire-rated;insulated;back-painted;impact-resistant,aluminum,commercial;residential;hospitality,Miami-Dade approved hurricane systems;custom impact storefronts;wet seal window wall,not available,not available,8,Coral Springs FL;Atlanta GA;Louisville KY;Charleston SC;Miami FL;Orlando FL;Newport News VA;Hyde PA,not available,not available,UL fire-rated;IGCC;SGCC;Florida DBPR;Miami-Dade product approval;AAMA 2604;AAMA 2605,14,not available,not available,premium,no,direct sales,not available,954-784-6900,contact@aldoraglass.com,contact@aldoraglass.com,"4250 Coral Ridge Dr Suite 101, Coral Springs FL 33065",https://aldoraglass.com,https://aldoraglass.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/aldora-aluminum-and-glass-products,not available,not available,https://www.facebook.com/aldoraglass,https://www.instagram.com/vistaviewbyaldora/,https://www.youtube.com/@aldoraglass9105,not available,GlassBuild,Leon Silverstein,not available,none identified
architectural_glass,FGD Glass Solutions,not available,Suwanee,GA,USA,not available,private,architectural and decorative glass fabrication,shower glass;mirrors;back-painted glass;custom glass;LED mirrors;glass whiteboards,tempered;laminated;low iron;antique mirror;frosted;acid-etched;bent,not available,commercial;hospitality;residential;furniture,custom decorative glass;LED-lit mirrors;back-painted;high-volume hospitality,not available,not available,1,Suwanee GA,not available,not available,not available,30,not available,not available,mid,no,direct sales,not available,770-614-4121,Sales@fgdglass.com,Sales@fgdglass.com,"470 Satellite Blvd NE Suite A, Suwanee GA 30024",https://www.fgdglass.com,https://www.fgdglass.com/contact/,yes,email,not available,https://www.linkedin.com/company/fgd-glass-solutions,not available,not available,https://www.facebook.com/FGDGlassSolutions/,not available,not available,https://twitter.com/fgdglass,not available,Derek Lindeborg,not available,none identified
architectural_glass,Sunfire Glass Inc,not available,Miami,FL,USA,2017,private,impact and architectural glass fabrication,laminated;tempered;low-E coatings;spandrel,laminated;tempered;low-E coated;spandrel,not available,commercial;residential,hurricane impact glass;up to 96 x 144 inch laminated panels,96 x 144 inches,not available,2,Medley FL;Hialeah Gardens FL,not available,not available,SGCC;ANSI;AAMA;GANA;ISO;IGCC GFH02FL;Kuraray Laminator Certified,9,5-year warranty on laminated glass,not available,mid,no,direct sales,not available,305-939-4744,sales@sunfireglassinc.com,sales@sunfireglassinc.com,"8225 NW 80th St, Miami FL 33166",https://sunfireglassinc.com,https://sunfireglassinc.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/sunfire-glass,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
