segment,company_name,parent_company,hq_city,hq_state,hq_country,year_founded,ownership,primary_specialty,secondary_lines,glass_types,frame_materials,market_segment,custom_capabilities,max_dimensions,moq,num_plants,plant_locations,typical_lead_time,trade_assoc_memberships,product_certifications,years_in_business,warranty_terms,notable_projects,pricing_tier,public_price_list,sales_model,quote_turnaround,main_phone,sales_email,cs_email,hq_address,website,contact_form_url,accepting_new_customers,preferred_contact_method,response_time_reputation,linkedin_url,linkedin_followers,linkedin_last_post_recency,facebook_url,instagram_url,youtube_url,twitter_url,recent_trade_show,ceo_president,vp_sales_or_commercial,red_flags
fenestration,Optimum Window Mfg Corp,not available,Ellenville,NY,USA,1985,private family-owned,custom steel and aluminum windows and doors,fire-rated steel windows;detention windows;thermally broken aluminum,integral glazing,steel;aluminum;bronze;stainless steel,commercial;institutional;detention;historic preservation,fire-rated steel;hot-rolled and cold-rolled steel;Metro thermally broken aluminum;detention/prison fully welded;bronze and stainless,not available,not available,1,Ellenville NY,not available,not available,not available,41,not available,not available,premium,no,B2B direct and through architectural reps,not available,845-647-1900,not available,not available,"28 Canal Street, Ellenville, NY 12428",https://optimumwindow.com,https://optimumwindow.com/quote-request/,yes,phone,not available,https://www.linkedin.com/company/optimum-window-mfg-,not available,not available,https://www.facebook.com/optimumwindowmfg/,not available,not available,not available,not available,Candido Perez Sr,not available,none identified
fenestration,Innovation Glass LLC,not available,Tivoli,NY,USA,2006,private,VS1 patented glass curtain wall system,curtain wall engineering;facade systems,insulated and monolithic glass,aluminum,commercial;institutional;luxury residential;airports,patented VS1 blade mullion;cast aluminum fittings;world-record free-spanning curtain wall;jumbo glass panels,not available,not available,1,Tivoli NY,not available,not available,not available,20,not available,Amazon HQ2 Hank Skylight;Central Bank of Ireland Dublin;United Airlines LAX terminal,premium,no,B2B direct to architects and glaziers,not available,845-758-3078,info@innovationglass.com,not available,"40 Langridge Road, Tivoli, NY 12583",https://www.innovationglass.com,https://www.innovationglass.com/americas-request-for-quote,yes,email,not available,https://www.linkedin.com/company/innovation-glass-llc,not available,not available,not available,not available,not available,not available,not available,Franz Safford,Julian Safford,none identified
fenestration,NorthEast Windows USA Inc,not available,Merrick,NY,USA,1948,private family-owned,vinyl windows and doors,double hung;sliders;casements;awnings;hoppers;patio doors;bays;bows;architectural shapes,not applicable - frame manufacturer,vinyl;uPVC,residential;multi-family,vertically integrated PVC extrusion via sister company Quality Lineals;custom architectural shapes;Energy Star,not available,not available,2,Merrick NY;Freeport NY,not available,AAMA;FGIA,AAMA Gold Label;Energy Star;NFRC,78,not available,not available,mid,no,B2B through dealers,not available,not available,not available,not available,"Merrick, NY 11566",https://northeastwindowsusa.com,https://northeastwindowsusa.com/contact-us/,yes,contact form,not available,https://www.linkedin.com/company/northeast-windows-usa-inc,not available,not available,https://www.facebook.com/northeastwindows/,not available,not available,not available,not available,Jeffrey Kaiserman,not available,none identified
fenestration,Empire Architectural Products,not available,Freeport,NY,USA,not available,private,custom aluminum windows curtain walls storefronts entrance doors,canopies;ornamental metal;structural glazing,not applicable - frame manufacturer,aluminum,commercial;institutional,custom aluminum window walls;ornamental metals;curtain wall fabrication;storefronts;canopies,not available,not available,2,Freeport NY;College Point NY,not available,not available,not available,not available,not available,not available,mid,no,B2B direct fabricator-installer,not available,516-377-8545,not available,not available,"409 N Main Street, Freeport, NY 11520",https://www.empirearchitecturalproducts.com,https://www.empirearchitecturalproducts.com/contact,yes,phone,not available,not available,not available,not available,not available,not available,not available,not available,not available,Joseph Rosado,not available,none identified
fenestration,Graham Architectural Products,Graham Group,York,PA,USA,1960,private,commercial and architectural windows,aluminum windows;fiberglass windows;acoustical windows;curtain wall;terrace doors;historic replication,not available,aluminum;fiberglass;vinyl,commercial;institutional;historic preservation;blast/impact,historic replication;blast/ATFP;acoustic;high-performance,not available,not available,3,York PA;New Castle PA;Merrill WI,not available,AAMA;NFRC;AIA CES,not available,66,not available,historic preservation projects nationwide,premium,no,direct sales,not available,717-849-8100,not available,not available,"1551 Mount Rose Avenue, York, PA 17403",https://www.grahamwindows.com,https://www.grahamwindows.com/contact/,yes,form,not available,https://www.linkedin.com/company/graham-architectural-products,not available,not available,https://www.facebook.com/GrahamArchitecturalProducts,not available,not available,https://twitter.com/GrahamWindows,not available,Donald C. Graham (founder),not available,none identified
fenestration,Seaway Manufacturing Corporation,not available,Erie,PA,USA,1959,private; family/woman-owned,vinyl windows and doors,sunrooms;patio doors;entry doors;storm doors;awnings;walk-in tubs,not available,vinyl,residential;replacement,custom replacement windows,not available,not available,1,Erie PA,not available,not available,BBB;Guild Quality,67,not available,not available,mid,no,direct/dealer,not available,814-899-9900,not available,not available,"2240 E 33rd Street, Erie, PA 16510",https://seawaywindow.com,https://seawaywindow.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/seawaymfg,not available,not available,https://www.facebook.com/SeawayMFG/,not available,not available,not available,not available,Michael W. Goodrich,Jana Goodrich,none identified
fenestration,Thermo-Twin Windows,not available,Oakmont,PA,USA,1972,private; 100% employee-owned,vinyl replacement windows,entry doors;patio doors;sunrooms,not available,vinyl;wood;aluminum,residential;replacement,custom local manufacturing,not available,not available,2,Oakmont PA;Erie PA,not available,AAMA;NGA;Energy Star;UL;BBB,not available,54,not available,not available,mid,no,direct sales,not available,800-641-2211,info@ThermoTwin.net,info@ThermoTwin.net,"1155 Allegheny Ave, Oakmont, PA 15139",https://www.thermotwin.com,https://www.thermotwin.com/contact/,yes,phone,not available,https://www.linkedin.com/company/thermo-twin-windows,not available,not available,https://www.facebook.com/ThermoTwinWindows/,not available,not available,not available,not available,Robert M. Sciullo,Dennis LeVan,none identified
fenestration,Soft-Lite LLC,Harvey Building Products / Cornerstone Building Brands,Streetsboro,OH,USA,1934,subsidiary,vinyl replacement windows,sliding patio doors;entry doors,not available,vinyl,residential;replacement;premium,premium vinyl windows,not available,not available,1,Streetsboro OH,not available,Energy Star Partner of the Year,Energy Star Sustained Excellence;BBB;NFRC,92,not available,not available,premium,no,dealer network,not available,330-528-3400,not available,not available,"10250 Philipp Parkway, Streetsboro, OH 44241",https://www.soft-lite.com,https://www.soft-lite.com/contact/,yes,form,not available,https://www.linkedin.com/company/soft-lite,not available,not available,https://www.facebook.com/SoftLiteWindows/,not available,not available,not available,not available,Tyson Schwartz,not available,none identified
fenestration,Polaris Windows and Doors,Modern Builders Supply Inc,Austintown,OH,USA,1944,subsidiary,vinyl windows and doors,patio doors;entry doors;storm windows,not available,vinyl,residential;replacement,DuoTilt lock; fusion-welded corners,not available,not available,2,Austintown OH;Youngstown OH,not available,not available,not available,82,not available,not available,mid,no,dealer network,not available,not available,not available,not available,"500 Victoria Rd, Austintown, OH 44515",https://polariswindows.com,https://polariswindows.com/contact.php,yes,form,not available,https://www.linkedin.com/company/polaris-windows-and-doors,not available,not available,not available,not available,not available,not available,not available,Michael Graham,not available,none identified
fenestration,Champion Windows and Home Exteriors,Great Day Improvements,Cincinnati,OH,USA,1953,subsidiary; PE-owned,vinyl replacement windows,sunrooms;entry doors;patio doors;vinyl siding;roofing;storm doors,not available,vinyl,residential;replacement;direct-to-consumer,impact-resistant windows; sunrooms,not available,not available,2,Cincinnati OH;Denver CO,not available,Energy Star,not available,73,not available,not available,mid,no,direct-to-consumer,not available,888-451-2534,not available,not available,"12121 Champion Way, Cincinnati, OH 45241",https://www.championwindow.com,https://www.championwindow.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/champion-windows-and-home-exteriors,not available,not available,https://www.facebook.com/ChampionWindow,not available,not available,not available,not available,Todd Dickson,Victor Yanev,none identified
fenestration,Vinylmax LLC,not available,Hamilton,OH,USA,1982,private; family-owned,vinyl replacement and new construction windows,patio doors;entry doors,not available,vinyl,residential;replacement;new construction,IntelliGlass; FlexScreen,not available,not available,1,Hamilton OH,not available,Energy Star 7.0,Energy Star 7.0,44,Lifetime Warranty,not available,mid,no,dealer network,not available,800-847-3736,info@vinylmax.com,info@vinylmax.com,"2921 McBride Ct, Hamilton, OH 45011",https://www.vinylmax.com,https://www.vinylmax.com/contact,yes,email,not available,https://www.linkedin.com/company/vinylmaxwindows,not available,not available,https://www.facebook.com/Vinylmax/,not available,not available,not available,not available,Jim Doerger,Laura Doerger-Roberts,none identified
fenestration,Vinyl Design Corp,not available,Holland,OH,USA,1988,private,vinyl windows and doors,sunrooms;patio rooms;entry doors;patio doors;storm doors;walk-in tubs;metal roofing,not available,vinyl,residential;replacement,Super Spacer; Low-E; SB70,not available,not available,1,Holland OH,not available,Energy Star 6,Energy Star 6,38,not available,not available,mid,no,dealer network,not available,419-865-4009,not available,not available,"Holland, OH",https://vinyldesigncorp.com,https://vinyldesigncorp.com/contact/,yes,not available,not available,https://www.linkedin.com/company/vinyl-design-corporation,not available,not available,https://www.facebook.com/VinylDesignCorp/,not available,not available,not available,not available,Patrick Trompeter,R. Joseph Shoots,none identified
fenestration,Wojan Window and Door Corporation,not available,Charlevoix,MI,USA,1953,private; family-owned,custom commercial aluminum windows,sliding glass doors;terrace doors;blast-resistant windows;historic windows,not available,aluminum,commercial;architectural;high-rise;historic;hospitality,blast-resistant;historic preservation;impact-rated,not available,not available,2,Charlevoix MI;Coldwater MI,not available,FGIA;CSI;NGA,FGIA;NAMI IGU;NAMI Structural;Hilton Gold Vendor;Marriott Preferred,73,not available,Hilton and Marriott hotel projects,mid,no,direct sales/rep network,not available,800-632-9827,not available,not available,"217 Stover Road, Charlevoix, MI 49720",https://www.wojan.com,https://www.wojan.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/wojan-window-and-door,801,not available,https://www.facebook.com/wojanwindows/,not available,not available,not available,not available,Dennis Wojan,Keith Demeuse,none identified
fenestration,Wallside Windows,not available,Taylor,MI,USA,1944,private; family-owned,vinyl replacement windows,doorwall windows;custom shapes,not available,vinyl,residential;replacement;direct-to-consumer,factory-direct custom windows,not available,not available,1,Taylor MI,not available,Energy Star Partner,Energy Star;Guild Quality;BBB;EPA Lead-Safe,82,35-year transferable,not available,mid,no,direct-to-consumer,not available,800-521-7800,not available,not available,"27000 Trolley Industrial Drive, Taylor, MI 48180",https://wallsidewindows.com,https://wallsidewindows.com/contact/,yes,phone,not available,https://www.linkedin.com/company/wallside-windows,not available,not available,https://www.facebook.com/wallsidewindows/,not available,not available,not available,not available,Blanck family (3rd generation),not available,none identified
fenestration,WeatherGard,not available,Farmington,MI,USA,1988,private; family-owned,vinyl replacement windows,entry doors;patio doors;insulation;roofing;rain gutters,not available,vinyl,residential;replacement,fully welded vinyl windows,not available,not available,2,Farmington MI;Grand Rapids MI,not available,not available,not available,38,not available,not available,mid,no,direct-to-consumer,not available,800-377-8886,ask@weathergard.com,ask@weathergard.com,"20775 Chesley Dr, Farmington, MI 48336",https://weathergard.com,https://weathergard.com/contact/,yes,phone,not available,https://www.linkedin.com/company/weathergard,not available,not available,https://www.facebook.com/weathergard/,not available,not available,https://twitter.com/weathergard,not available,Albert BenEzra (founder),Shlome BenEzra,none identified
fenestration,NT Window,not available,Fort Worth,TX,USA,1986,private family-owned,vinyl and aluminum windows,aluminum windows;sliding patio doors;sunrooms;casement;bay and bow,IGU;low-E;impact,vinyl;aluminum,residential replacement;new construction;light commercial,custom configurations;impact rated;Twinsulator aluminum series,not available,not available,1,Fort Worth TX,not available,AAMA Efficient Windows Collaborative;Window and Door Dealers Alliance,NFRC certified;Energy Star Partner;Energy Star Most Efficient 2024;AAMA certified;EPA Lead-Safe,40,not available,100000+ windows per year,mid,no,dealer/distribution,not available,877-703-7230,not available,not available,"2900 W Seminary Dr, Fort Worth, TX 76133",https://ntwindow.com/,https://ntwindow.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/nt-window-inc,not available,not available,https://www.facebook.com/ntwindow/,not available,not available,not available,not available,not available,Ryon Ray,none identified
fenestration,Don Young Company,not available,Dallas,TX,USA,1978,private (LCP/Lockeland Capital Partners),aluminum and vinyl windows and doors,thermally-broken aluminum;storm windows;storm doors,IGU;low-E,vinyl;aluminum,residential replacement;new construction;commercial;light commercial,aluminum-reinforced vinyl;thermally broken aluminum,not available,not available,5,Dallas TX;Houston TX;San Antonio TX;Lubbock TX;Oklahoma City OK,not available,not available,Window and Door Magazine Top 100 Manufacturer (2013),47,not available,not available,mid,no,wholesale/dealer,not available,not available,not available,not available,"8181 Ambassador Row, Dallas, TX 75247",https://www.dycwindows.com/,https://www.dycwindows.com/contact_us/index.asp,yes,phone,not available,https://www.linkedin.com/company/don-young-company-inc,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
fenestration,RAM Windows and Doors,RAM Industries Acquisitions LLC,Houston,TX,USA,1978,private,custom thermally-broken aluminum windows and doors,picture;casement;awning;single-hung;sliding;louver PTAC;swing doors;sliding doors;bi-fold doors;pivot doors,IGU;low-E;impact,aluminum,luxury residential;commercial,thermally broken aluminum;custom configurations;Artisan and Curated collections,not available,not available,1,Houston TX,not available,not available,not available,48,not available,not available,premium,no,direct and dealer,not available,713-766-5885,contact@ramind.com,contact@ramind.com,"5615 West Fuqua Street, Houston, TX 77085",https://ramwindows.com/,https://ramwindows.com/contact/,yes,phone,not available,https://www.linkedin.com/company/ram-windows,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
fenestration,Showcase Window and Door Company,OpenView Products LLC,Missouri City,TX,USA,1994,private (acquired Nov 2020),custom vinyl windows and patio doors,impact windows;sliding glass doors;Neuma fiberglass exterior doors,IGU;low-E;impact;laminated,vinyl;fiberglass,residential new construction;replacement;coastal/impact,TDI-Certified impact windows for Gulf Coast,not available,not available,1,Missouri City TX,not available,not available,NFRC certified;TDI (Texas Department of Insurance) certified,32,not available,not available,mid,no,dealer,not available,713-926-8500,not available,not available,"12613 Citypark Drive Ste 100, Missouri City, TX 77489",https://www.showcasewindows.com/,https://www.showcasewindows.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/showcasewindowanddoor,not available,not available,https://www.facebook.com/showcasewindow/,not available,https://www.youtube.com/channel/UCIsyFuicGKGOm4SasavubXw,not available,not available,not available,Bobby Ghuneim,none identified
fenestration,All Seasons Window and Door MFG,not available,Longview,TX,USA,1979,private,replacement windows manufacturer,vinyl windows;aluminum windows;entry doors;interior doors;patio doors,IGU;low-E,vinyl;aluminum,residential replacement;new construction,custom configurations;double-hung;casement;sliding;picture;bay;bow,not available,not available,1,Longview TX,not available,Texas Association of Builders,BBB A+;NAMI certified;Installation Masters certified,47,not available,not available,mid,no,direct and dealer,not available,903-399-8476,not available,not available,"400 Ambassador Row, Longview, TX 75604",https://www.allseasonswindows.com/,https://www.allseasonswindows.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/all-seasons-window-door/,not available,not available,https://www.facebook.com/allseasonswindowanddoor/,not available,https://www.youtube.com/@allseasonswindowdoor,not available,not available,not available,not available,none identified
fenestration,International Window Corporation,not available,Corona,CA,USA,1957,private,vinyl and aluminum windows and doors,jalousie aluminum windows;acoustic vinyl windows;sliding and hinged patio doors,IGU;low-E;acoustic,vinyl;aluminum,residential;commercial,custom vinyl and aluminum window configurations,not available,not available,3,Fullerton CA;Hayward CA;Stockton CA,not available,not available,not available,69,not available,not available,mid,no,direct,not available,800-477-4032,info@intlwindow.com,info@intlwindow.com,"2455 Wardlow Road, Corona, CA 92878",https://www.intlwindow.com/,https://www.intlwindow.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/international-window-corporation,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
fenestration,Crystal Pacific Window and Door Systems,Crystal Window and Door Systems (NY),Riverside,CA,USA,2012,private,vinyl windows and patio doors,fiberglass front doors;commercial vinyl windows;sliding glass doors,IGU;low-E;impact,vinyl;fiberglass,residential;commercial;new construction;replacement,Vista;Vista Plus;Buena Vista sliding;Valencia light commercial;Magnus full commercial,not available,not available,1,Riverside CA,not available,AAMA,NAMI certified;NFRC certified;Energy Star;Title 24 compliant,13,not available,not available,mid,no,direct and dealer,not available,951-779-9300,not available,not available,"1850 Atlanta Avenue, Riverside, CA 92507",https://cpwds.com/,https://cpwds.com/contact/,yes,phone,not available,https://www.linkedin.com/company/crystal-pacific-window-and-door-system,not available,not available,https://www.facebook.com/CrystalWindowCA,https://www.instagram.com/CrystalWindowCA/,not available,https://x.com/CrystalWindowCA,not available,Thomas Chen,not available,none identified
fenestration,Pacific Windows and Doors,not available,Commerce,CA,USA,1998,private,vinyl windows and patio doors,new construction and retro-fit replacement,IGU;low-E,vinyl,residential;commercial,100% virgin vinyl,not available,not available,3,Commerce CA;San Diego CA;Hayward CA,not available,not available,CA Title 24 Compliant;Energy Star certified,28,limited lifetime warranty,not available,budget,no,direct,not available,800-982-0871,not available,not available,"1400 Goodrich Blvd, Commerce, CA 90022",https://www.pacificwindowsdoors.com/,https://www.pacificwindowsdoors.com/contact,yes,phone,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
fenestration,Sierra Pacific Windows,Sierra Pacific Industries,Red Bluff,CA,USA,1990,private (division of Sierra Pacific Industries),custom wood and vinyl windows and doors,aluminum-clad windows;commercial windows;architectural windows,IGU;low-E,wood;wood-clad;vinyl;aluminum,residential;commercial;architectural;new construction;replacement,vertically integrated seed-to-window;custom architectural,not available,not available,4,Red Bluff CA;Medford WI;Merrill WI;Phenix City AL,standard 4-6 weeks,not available,NFRC;Energy Star,36,not available,not available,mid,no,dealer/distribution,not available,800-824-7744,windows@spi-ind.com,windows@spi-ind.com,"11605 Reading Road, Red Bluff, CA 96080",https://www.sierrapacificwindows.com/,https://www.sierrapacificwindows.com/Contact/,yes,phone,not available,https://www.linkedin.com/company/sierra-pacific-windows,not available,not available,https://www.facebook.com/SierraPacificWindows/,https://www.instagram.com/sierrapacificwindows/,https://www.youtube.com/channel/UCnEH8U4pmgie1iKvV6yzmxA,https://twitter.com/SierraPacWindow/,not available,Tom Takach,not available,none identified
fenestration,Monumental Windows and Doors,not available,Palm Desert,CA,USA,1990,private family-owned,luxury aluminum windows and doors,sliding doors;swinging doors;folding doors;fixed windows;sliding windows;projected windows;tilt-turn windows,IGU;low-E;impact,aluminum,luxury residential;commercial,custom aluminum systems using recycled aluminum;4510 Series Premium Folding Doors;5000 Series Sublinear Sliding,not available,not available,1,Palm Desert CA,6-week target lead time,not available,NFRC tested;Title 24 compliant;Energy Star rated glazing,36,not available,not available,premium,no,direct,not available,760-360-3589,info@monumentalwd.com,info@monumentalwd.com,"39770 Garand Lane, Palm Desert, CA 92211",https://www.monumentalwd.com/,https://www.monumentalwd.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/monumental-windows-doors,not available,not available,https://www.facebook.com/MonumentalWindowsAndDoors/,https://www.instagram.com/monumentalwd/,not available,not available,not available,not available,not available,none identified
fenestration,All Weather Architectural Aluminum,not available,Vacaville,CA,USA,not available,private,custom aluminum windows and doors,impact rated windows;swing doors;sliding doors;folding/bifold doors;impact rated doors,IGU;low-E;impact,aluminum,residential;commercial,custom aluminum;impact rated;hand-crafted,not available,not available,1,Vacaville CA,not available,not available,NFRC;Miami Dade County Impact Rated;Title 24 compliant,50,not available,not available,premium,no,direct and dealer,not available,707-452-1600,not available,not available,"777 Aldridge Road, Vacaville, CA 95688",https://www.allweatheraa.com/,https://www.allweatheraa.com/contact/,yes,phone,not available,https://www.linkedin.com/company/all-weather-architectural-aluminum,not available,not available,https://www.facebook.com/AllWeatherAA/,https://www.instagram.com/allweatheraa/,https://www.youtube.com/channel/UCCA-xcWQaQGsJFhjSI1Lxqw,https://twitter.com/AllWeatherAA,not available,not available,not available,none identified
fenestration,Kolbe and Kolbe Millwork Co Inc,not available,Wausau,WI,USA,1946,private (family-owned),premium wood and aluminum windows and doors,folding windows and doors;lift and slide doors;patio doors;entrance doors,tempered;laminated;low-E;IGU,wood;aluminum-clad;vinyl;all-aluminum,residential luxury;light commercial;historic,VistaLuxe Collection;coastal;impact-rated;historic replication,not available,not available,3,Wausau WI;Manawa WI;Phoenix AZ,not available,WDMA;FGIA,ENERGY STAR;NFRC,80,limited lifetime,not available,premium,no,dealer network,not available,715-842-5666,not available,not available,"1323 S 11th Avenue, Wausau, WI 54401",https://www.kolbewindows.com,https://www.kolbewindows.com/contact-us,yes,dealer,not available,https://www.linkedin.com/company/kolbe-and-kolbe-millwork-co-inc,12419,within 24 hours,https://www.facebook.com/kolbewindows/,https://www.instagram.com/kolbewindowsdoors/,https://www.youtube.com/user/KolbeWindows,not available,not available,Judy Kolbe Gorski,Jeff DeLonay,none identified
fenestration,Weather Shield Mfg Inc,Pella Corporation,Medford,WI,USA,1955,subsidiary,premium wood and aluminum windows and doors,hinged patio;multi-slide;pivot doors;bi-fold,tempered;laminated;low-E;IGU,all-wood;aluminum-clad;all-aluminum,residential premium;architectural;light commercial,VUE Collection;Premium Coastal;Signature Series,not available,not available,2,Medford WI;Park Falls WI,not available,WDMA;FGIA,ENERGY STAR;LEED compatible;NFRC,71,limited lifetime,not available,premium,no,dealer network,not available,800-477-6808,not available,not available,"1 Weather Shield Plaza, Medford, WI 54451",https://weathershield.com,https://weathershield.com/contact-us/,yes,dealer,not available,https://www.linkedin.com/company/weather-shield-windows-and-doors,not available,not available,https://www.facebook.com/weathershieldwindow/,https://www.instagram.com/weathershieldwindows/,not available,not available,not available,Robert Foote,not available,acquired by Pella July 2025 brand transition uncertain
fenestration,Lincoln Wood Products Inc,not available,Merrill,WI,USA,1947,private (Bierman family),wood windows and patio doors,folding doors;multi-slide doors;vinyl Timeline products,tempered;laminated;low-E;IGU,wood;aluminum-clad;vinyl-clad;cPVC;hybrid,residential;remodeling;light commercial,aluminum clad in pine alder mahogany cherry oak douglas fir,not available,not available,1,Merrill WI,not available,WDMA;FGIA,ENERGY STAR;NFRC,79,limited lifetime,not available,mid,no,distributor network,not available,800-967-2461,not available,not available,"1400 W Taylor St, Merrill, WI 54452",https://lincolnwindows.com,https://lincolnwindows.com/Contact.aspx,yes,distributor,not available,https://www.linkedin.com/company/lincoln-windows-patio-doors,not available,not available,not available,not available,https://www.youtube.com/user/LincolnWindows,not available,not available,Jane Bierman,not available,none identified
fenestration,H Window Company LLC,not available,Ashland,WI,USA,1987,private,tilt-turn and reversible projecting windows,Nordic outswing doors;Euro lift-and-slide doors;timber curtain wall,tempered;laminated;low-E;triple-pane IGU,aluminum-clad wood;timber,architectural;commercial;high-end residential,H Awning;H Casement;H Tilt-Turn;reversible projecting hinge,not available,not available,1,Ashland WI,not available,FGIA;AIA,FSC certified;ENERGY STAR;NFRC,39,limited lifetime,not available,premium,no,direct and rep network,not available,800-843-4929,info@hwindow.com,not available,"401 17th Ave W, Ashland, WI 54806",https://www.hwindow.com,https://www.hwindow.com/request-quote/,yes,phone,not available,https://www.linkedin.com/company/h-window-company,162,not available,https://www.facebook.com/p/H-Window-Company-100063717483117/,https://www.instagram.com/h_window_company/,not available,not available,not available,Kjell Hatlehol,Greg Martinsen,none identified
fenestration,Super Sky Products Enterprises LLC,not available,Mequon,WI,USA,1929,private,custom commercial skylight systems,pyramid;dome;ridge;vault;single-pitch skylights;sunscreens;trellises,tempered;laminated;low-E;IGU;polycarbonate,aluminum extrusion;custom,commercial;institutional;retail;hospitality,custom aluminum skylight systems;operable vents;insulated metal panels,not available,not available,1,Mequon WI,not available,NGA;AAMA,LEED daylighting,97,not available,not available,premium,no,direct,not available,262-242-2000,not available,not available,"10301 N Enterprise Drive, Mequon, WI 53092",https://www.supersky.com,https://supersky.com/contact-us/,yes,phone,not available,https://www.linkedin.com/company/super-sky-products-enterprises-llc,not available,not available,https://www.facebook.com/supersky10301/,not available,not available,not available,not available,Brian Thomas,not available,none identified
fenestration,Climate Solutions Windows and Doors,not available,Franklin Park,IL,USA,2009,private,vinyl windows and doors,sliding patio doors;European tilt-turn;IGUs,tempered;laminated;low-E;dual and triple-pane IGU,vinyl,residential;light commercial;multi-family,Full-Spectrum Color Lab;paintable-stainable real wood interior,not available,not available,1,Franklin Park IL,not available,not available,ENERGY STAR;NFRC;AAMA,16,limited lifetime transferable,Window+Door Top 100 Manufacturer 2017,mid,no,dealer network,not available,847-233-9800,not available,not available,"9233 King Ave, Franklin Park, IL 60131",https://www.cswindows.com,https://www.cswindows.com/contact/,yes,phone,not available,https://www.linkedin.com/company/climate-solutions-windows-and-doors,not available,not available,https://www.facebook.com/cswindows/,not available,not available,not available,not available,not available,not available,none identified
fenestration,ClimateGuard Windows and Doors,not available,Chicago,IL,USA,1975,private (family-owned),vinyl windows and doors,aluminum storm windows;steel security storm doors;awnings,tempered;laminated;low-E;IGU,vinyl;aluminum;fiberglass,residential;multi-family;light commercial,Fiberglass;UltraView;ProSource;PrimeAluminum;security doors,not available,not available,1,Chicago IL,not available,not available,NFRC;ENERGY STAR;Lead-Safe,51,limited lifetime,not available,mid,no,direct,not available,877-654-3010,info@climateguardwindows.com,not available,"2622 N Pulaski Rd, Chicago, IL 60639",https://climateguardwindows.com,https://climateguardwindows.com/contact/,yes,phone,not available,https://www.linkedin.com/company/climateguard-windows-and-doors,not available,not available,https://www.facebook.com/climateguardwindows/,https://www.instagram.com/climateguard_windows/,not available,not available,not available,not available,not available,none identified
fenestration,Lindsay Window and Door LLC,not available,North Mankato,MN,USA,1947,private (family-owned),vinyl replacement windows and doors,patio doors;entry doors;garden windows,tempered;low-E;IGU with Super Spacer,vinyl,residential;light commercial,Pinnacle;Healthy;CrownView;SunView;ClimateSmart;Revolution series,not available,not available,7,North Mankato MN;Aurora IL;Apple Valley CA;Alto GA;Lakewood WA;Union MO;Houston TX,not available,not available,ENERGY STAR;BBB accredited,79,limited lifetime,not available,mid,no,dealer network,not available,507-625-4278,not available,not available,"1995 Commerce Lane, North Mankato, MN 56003",https://lindsaywindows.com,https://lindsaywindows.com/contact/,yes,dealer,not available,https://www.linkedin.com/company/lindsay-windows-llc,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
fenestration,Hayfield Window and Door Co LLC,not available,Hayfield,MN,USA,1951,private (family-owned),vinyl windows and doors,aluminum storm windows;patio doors,tempered;low-E;IGU,vinyl;aluminum,residential;light commercial,Vinyl Classics;Heritage Series stainable vinyl;specialty shapes,not available,not available,1,Hayfield MN,not available,not available,NFRC;ENERGY STAR;AAMA,75,20-year limited lifetime,Window+Door Top 100 Manufacturer 2013-2017,mid,no,dealer network,not available,507-477-3266,not available,not available,"205 4th St NE, Hayfield, MN 55940",https://www.hayfieldwindows.com,https://www.hayfieldwindows.com/contact,yes,dealer,not available,https://www.linkedin.com/company/hayfield-window-and-door-company-inc,not available,not available,https://www.facebook.com/HayfieldWindows/,not available,not available,not available,not available,not available,not available,none identified
fenestration,Vector Windows,Granite Partners,Fergus Falls,MN,USA,1995,private (Granite Partners),vinyl windows and patio doors,full-view patio doors;EZ Trim Retro Brickmould,tempered;low-E;IGU,vinyl,residential;builder market,casement;awning;single-hung;double-hung;gliders;special shapes,not available,not available,1,Fergus Falls MN,not available,not available,ENERGY STAR,31,limited lifetime,not available,mid,no,builder direct,not available,218-739-9899,Support@VectorWindows.com,not available,"1020 International Dr, Fergus Falls, MN 56537",https://vectorwindows.com,https://vectorwindows.com/contact/,yes,phone,not available,https://www.linkedin.com/company/vector-windows,not available,not available,https://www.facebook.com/VectorWindows/,not available,not available,not available,not available,not available,not available,none identified
